pattern,nodes,size,strat_label,strat,load_balancing_algo,extra_flags,load_fraction,flowsize,seed,n_flows,duration_us,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
tornado,1100,m,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.5,100000,3,550,30.1158,23.853720000000003,23.6496,27.2558,30.1158,21.8198,13750,0,0,0,4270,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.5,100000,4,550,37.7336,24.947520363636386,23.4656,36.4056,37.7336,21.4776,13750,0,0,0,4660,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_no_partition,reps_dfp,reps,,0.5,100000,4,550,28.4707,24.283783636363655,24.1398,27.7856,28.4707,21.4827,13750,0,0,0,4261,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.5,100000,4,550,28.8027,23.89487,23.6376,27.985,28.8027,21.4736,13750,0,0,0,4250,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.5,100000,5,550,37.9426,24.813962181818194,23.1632,36.7336,37.9426,21.4736,13750,0,0,0,4656,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_no_partition,reps_dfp,reps,,0.5,100000,5,550,28.6581,24.067632909090914,23.9638,27.5589,28.6581,21.9867,13750,0,0,0,4239,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.5,100000,5,550,28.4781,23.768264363636344,23.6136,27.4376,28.4781,21.4827,13750,0,0,0,4245,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.5,250000,1,550,117.334,42.8880796363637,38.315,74.3499,117.334,33.999,34100,1159,0,0,13216,1159,0,0,3.398826979472141,0.0,3.398826979472141,0.0
tornado,1100,m,reps_no_partition,reps_dfp,reps,,0.5,250000,1,550,46.9027,39.191891272727254,38.9443,43.2507,46.9027,35.5531,34100,0,0,0,10027,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.5,250000,1,550,49.0312,43.54752145454547,43.5627,48.599,49.0312,36.0536,34100,65,0,0,11517,65,0,0,0.1906158357771261,0.0,0.1906158357771261,0.0
tornado,1100,m,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.5,250000,2,550,73.5547,42.01416836363638,38.7125,65.9128,73.5547,33.7285,34100,639,0,0,13243,639,0,0,1.8739002932551319,0.0,1.8739002932551319,0.0
tornado,1100,m,reps_no_partition,reps_dfp,reps,,0.5,250000,2,550,49.573,39.2919701818182,38.9216,45.0768,49.573,35.2171,34100,0,0,0,10037,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.5,250000,2,550,50.6082,44.00676381818183,44.2216,49.9475,50.6082,36.0064,34100,182,0,0,11655,182,0,0,0.533724340175953,0.0,0.533724340175953,0.0
tornado,1100,m,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.5,250000,3,550,74.019,42.49498418181817,38.3776,70.367,74.019,34.0093,34100,956,0,0,13495,956,0,0,2.803519061583578,0.0,2.803519061583578,0.0
tornado,1100,m,reps_no_partition,reps_dfp,reps,,0.5,250000,3,550,46.9704,38.93138327272721,38.647,43.9642,46.9704,35.0411,34100,0,0,0,9936,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,m,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.5,250000,3,550,51.9976,43.37577636363633,43.5883,49.0278,51.9976,35.3595,34100,55,0,0,11437,55,0,0,0.16129032258064516,0.0,0.16129032258064516,0.0
tornado,1100,m,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.5,250000,4,550,74.6808,42.53306963636365,38.5816,71.4234,74.6808,33.667,34100,770,0,0,13714,770,0,0,2.2580645161290325,0.0,2.2580645161290325,0.0
