pattern,nodes,size,strat_label,strat,load_balancing_algo,extra_flags,load_fraction,flowsize,seed,n_flows,duration_us,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,2000000,1,275,390.221,217.67138545454543,201.201,358.3,390.221,183.716,134750,513,0,0,54664,513,0,0,0.38070500927643786,0.0,0.38070500927643786,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.25,2000000,1,275,220.001,192.66981454545447,190.867,219.551,220.001,184.473,134750,0,0,0,45779,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,2000000,1,275,217.57,191.0332290909091,189.422,216.838,217.57,181.882,134750,0,0,0,45097,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,2000000,2,275,426.452,223.11828363636366,200.256,424.093,426.452,180.606,134750,709,0,0,55208,709,0,0,0.5261595547309833,0.0,0.5261595547309833,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.25,2000000,2,275,350.147,195.06728000000012,191.375,227.786,350.147,184.251,134750,11,0,0,46617,11,0,0,0.00816326530612245,0.0,0.00816326530612245,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,2000000,2,275,347.174,193.77527999999998,190.804,222.692,347.174,182.849,134750,9,0,0,45975,9,0,0,0.006679035250463822,0.0,0.006679035250463822,0.0
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,2000000,3,275,502.604,224.4388945454546,197.897,421.534,502.604,181.154,134750,727,0,0,55781,727,0,0,0.5395176252319109,0.0,0.5395176252319109,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.25,2000000,3,275,354.137,195.00314545454546,190.953,350.749,354.137,184.068,134750,28,0,0,47213,28,0,0,0.02077922077922078,0.0,0.02077922077922078,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,2000000,3,275,353.871,193.85423636363635,189.578,347.094,353.871,182.354,134750,27,0,0,46609,27,0,0,0.020037105751391466,0.0,0.020037105751391466,0.0
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,2000000,4,275,437.209,217.59483636363643,196.22,393.399,437.209,183.19,134750,510,0,0,54089,510,0,0,0.3784786641929499,0.0,0.3784786641929499,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.25,2000000,4,275,221.697,192.57536000000016,190.361,220.819,221.697,183.847,134750,0,0,0,46208,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,2000000,4,275,222.504,191.24565090909093,189.213,221.318,222.504,182.721,134750,0,0,0,45246,0,0,0,0.0,0.0,0.0,0.0
