pattern,nodes,size,strat_label,strat,load_balancing_algo,extra_flags,load_fraction,flowsize,seed,n_flows,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,500000,7,115,91.95272260869564,92.5525,241.794,243.752,51.9834,14145,1236,2,0,10078,1136,0,0,8.738069989395546,0.014139271827500884,8.031106398020501,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,500000,7,115,93.16350260869565,92.7206,179.818,207.447,51.9834,14145,1268,3,0,10268,1190,0,0,8.96429833863556,0.021208907741251327,8.412866737363025,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,500000,8,115,82.66304608695654,91.1114,169.272,179.636,51.9834,14145,973,0,0,8701,952,0,0,6.87875574407918,0.0,6.730293389890421,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,500000,8,115,82.40335913043477,89.2749,160.558,181.842,51.9834,14145,993,0,0,8678,950,0,0,7.0201484623541885,0.0,6.71615411806292,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,500000,9,115,80.2937469565217,90.2709,140.352,165.13,51.9834,14145,842,0,0,8999,836,0,0,5.952633439377872,0.0,5.910215623895369,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,500000,9,115,77.27433739130431,84.0125,136.534,141.875,51.9834,14145,780,0,0,8744,780,0,0,5.514316012725344,0.0,5.514316012725344,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,500000,10,115,82.77621913043477,91.8336,149.166,209.716,51.9834,14145,984,1,0,9162,939,0,0,6.956521739130435,0.007069635913750442,6.638388123011665,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,500000,10,115,85.11581739130432,91.3554,195.33,248.482,51.9834,14145,1047,3,0,9285,956,0,0,7.401908801696712,0.021208907741251327,6.758571933545422,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,2000000,1,115,266.72805217391294,192.342,511.287,528.225,173.862,56350,760,0,0,31777,760,0,0,1.3487133984028394,0.0,1.3487133984028394,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,2000000,1,115,270.8497652173913,196.106,513.508,530.857,173.862,56350,818,6,0,32172,777,0,0,1.4516415261756876,0.01064773735581189,1.3788819875776397,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,2000000,2,115,283.6757826086957,198.201,821.843,832.201,173.862,56350,869,2,0,32136,821,0,0,1.5421472937000886,0.00354924578527063,1.4569653948535937,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,2000000,2,115,282.1339739130435,198.762,789.641,838.803,173.862,56350,829,1,0,32685,780,0,0,1.471162377994676,0.001774622892635315,1.3842058562555457,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,2000000,3,115,291.8353826086957,194.288,668.425,689.107,173.862,56350,978,6,0,32232,947,0,0,1.735581188997338,0.01064773735581189,1.6805678793256433,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,2000000,3,115,291.7187652173913,187.556,674.546,679.763,173.862,56350,953,13,0,31738,903,0,0,1.6912156166814551,0.023070097604259095,1.6024844720496894,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,2000000,4,115,286.5654608695652,320.895,636.86,679.457,173.862,56350,881,0,0,34298,881,0,0,1.5634427684117125,0.0,1.5634427684117125,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,2000000,4,115,286.61359130434784,320.319,644.607,686.635,173.862,56350,880,0,0,34466,879,0,0,1.5616681455190773,0.0,1.5598935226264419,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,2000000,5,115,290.4158173913043,203.834,525.493,546.072,173.862,56350,963,0,0,33819,963,0,0,1.7089618456078084,0.0,1.7089618456078084,0.0
