pattern,nodes,size,strat_label,strat,load_balancing_algo,extra_flags,load_fraction,flowsize,seed,n_flows,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
permutation,1100,m,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.7,100000,2,770,47.42482116883115,43.7955,139.908,247.877,19.6592,19250,3794,0,0,15307,3535,0,0,19.70909090909091,0.0,18.363636363636363,0.0
permutation,1100,m,fpar,fpar,oblivious,,0.7,100000,3,770,118.71679831168832,44.055,707.203,12714.3,19.6446,19250,4968,20,0,15171,3990,0,0,25.807792207792208,0.1038961038961039,20.727272727272727,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization,0.7,100000,3,770,49.940411688311656,46.7354,136.41,248.195,19.4918,19250,4715,1,0,15593,4430,0,0,24.493506493506494,0.005194805194805195,23.01298701298701,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,,0.7,100000,3,770,50.22226714285711,45.0979,143.371,249.854,19.4918,19250,4702,3,0,15554,4373,0,0,24.425974025974025,0.015584415584415584,22.716883116883118,0.0
permutation,1100,m,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.7,100000,3,770,51.65812350649351,44.1093,149.116,2036.64,19.5166,19250,3964,4,0,15183,3458,0,0,20.59220779220779,0.02077922077922078,17.963636363636365,0.0
permutation,1100,m,fpar,fpar,oblivious,,0.7,500000,1,770,413.7164009090909,173.713,9497.31,42901.2,53.4637,94710,24445,390,0,82564,20458,0,0,25.81036849329532,0.4117833386126069,21.60067574701721,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization,0.7,500000,1,770,193.49768090909112,178.93,455.224,1040.95,52.3819,94710,23747,17,0,83868,23074,0,0,25.073381902650194,0.017949530144652098,24.362791679864852,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,,0.7,500000,1,770,193.45948168831185,178.287,467.124,531.248,52.3922,94710,23748,21,0,84085,23155,0,0,25.074437757364585,0.022172949002217297,24.448315911730546,0.0
permutation,1100,m,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.7,500000,1,770,181.07040467532457,174.011,369.841,1028.86,52.38,94710,22816,17,0,84398,22166,0,0,24.090381163551896,0.017949530144652098,23.40407559919755,0.0
permutation,1100,m,fpar,fpar,oblivious,,0.7,500000,2,770,309.10258363636365,175.608,1468.21,56399.9,52.2339,94710,24533,264,0,82510,21377,0,0,25.90328370816176,0.2787456445993031,22.571006229542814,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization,0.7,500000,2,770,185.27124896103896,176.858,379.703,651.991,52.4032,94710,23011,22,0,84712,22221,0,0,24.2962728328582,0.023228803716608595,23.462147608489072,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,,0.7,500000,2,770,185.91035233766232,177.165,379.068,1665.5,52.2598,94710,23058,14,0,85049,22254,0,0,24.34589800443459,0.014781966001478197,23.496990814063984,0.0
