pattern,nodes,size,strat_label,strat,load_balancing_algo,extra_flags,load_fraction,flowsize,seed,n_flows,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,500000,3,440,126.94208886363633,126.708,265.296,324.471,51.9834,54120,8738,4,0,45173,8633,0,0,16.14560236511456,0.007390983000739098,15.951589061345159,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,500000,4,440,129.82499931818177,125.314,323.891,347.913,51.9834,54120,8703,4,0,44365,8503,0,0,16.080931263858094,0.007390983000739098,15.711382113821138,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,500000,4,440,130.543535909091,125.998,334.859,364.292,51.9834,54120,8759,3,0,44678,8609,0,0,16.18440502586844,0.005543237250554324,15.907243163340725,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,500000,5,440,128.65693340909093,130.432,271.551,314.588,51.9834,54120,8943,6,0,44851,8742,0,0,16.524390243902438,0.011086474501108648,16.1529933481153,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,500000,5,440,129.680625,131.443,267.826,324.505,51.9834,54120,8963,8,0,45025,8736,0,0,16.561345158906136,0.014781966001478197,16.14190687361419,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,2000000,1,440,438.89354545454535,429.196,1071.1,1653.46,173.862,215600,8337,34,0,172196,7828,0,0,3.866883116883117,0.015769944341372914,3.6307977736549164,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,2000000,1,440,435.4030727272731,395.165,1082.88,1180.22,173.862,215600,8020,14,0,173712,7899,0,0,3.7198515769944343,0.006493506493506494,3.6637291280148423,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,2000000,2,440,467.7248681818183,487.356,1000.54,1021.92,173.862,215600,8943,11,0,175055,8767,0,0,4.1479591836734695,0.00510204081632653,4.066326530612245,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,2000000,2,440,465.05337727272723,483.236,995.455,1017.69,173.862,215600,8969,9,0,173915,8779,0,0,4.160018552875695,0.004174397031539889,4.071892393320964,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,2000000,3,440,457.7781068181821,468.238,968.722,1040.77,173.862,215600,8639,6,0,174204,8530,0,0,4.0069573283859,0.0027829313543599257,3.956400742115028,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,2000000,3,440,459.7333022727276,468.75,962.073,1036.61,173.862,215600,8676,5,0,174409,8561,0,0,4.024118738404453,0.002319109461966605,3.970779220779221,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,2000000,4,440,477.44172272727263,472.699,1226.8,1339.43,173.862,215600,8651,17,0,172062,8474,0,0,4.01252319109462,0.007884972170686457,3.930426716141002,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,2000000,4,440,475.01914545454537,463.874,1181.73,1347.58,173.862,215600,8679,11,0,172238,8484,0,0,4.025510204081633,0.00510204081632653,3.935064935064935,0.0
