pattern,nodes,size,strat_label,strat,load_balancing_algo,extra_flags,load_fraction,flowsize,seed,n_flows,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.9,100000,7,3238,126.61940846201344,120.582,253.991,5397.89,27.3854,81000,129431,41,0,79822,125103,0,0,159.79135802469136,0.050617283950617285,154.44814814814814,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.9,100000,8,3239,131.6893022229086,123.044,305.592,8583.8,24.8464,81000,128473,40,0,80035,124674,0,0,158.60864197530864,0.04938271604938271,153.9185185185185,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.9,100000,8,3240,127.74918123456803,122.899,247.994,1949.04,28.1712,81000,127478,40,0,80058,124919,0,0,157.38024691358024,0.04938271604938271,154.220987654321,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.9,100000,9,3239,127.97468573633849,122.053,246.06,1731.35,23.2262,81000,127487,32,0,80106,124173,0,0,157.39135802469136,0.03950617283950617,153.3,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.9,100000,9,3239,126.21289700524868,122.196,240.553,1112.47,26.5139,81000,127469,40,0,80193,124308,0,0,157.36913580246915,0.04938271604938271,153.46666666666667,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.9,100000,10,3238,126.9023036133412,122.546,252.186,1626.22,27.6966,81000,128043,37,0,79977,123816,0,0,158.07777777777778,0.04567901234567901,152.85925925925926,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.9,100000,10,3239,135.76309015128115,122.321,245.211,13620.5,35.3226,81000,127281,41,0,80076,123777,0,0,157.13703703703703,0.050617283950617285,152.8111111111111,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.9,500000,1,3239,548.563339147885,539.572,950.597,7474.43,65.2285,398449,149429,62,0,374455,143378,0,0,37.50266658970157,0.01556033519973698,35.98402806883691,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.9,500000,1,3240,545.3775638888897,541.762,948.342,8104.35,73.9171,398520,148597,67,0,374401,143553,0,0,37.287212686941686,0.016812205159088628,36.02152965974104,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.9,500000,2,3240,548.7666533950611,542.745,1022.9,4022.79,71.235,398520,148683,57,0,373935,143752,0,0,37.308792532369765,0.014302920806985848,36.07146441834789,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.9,500000,2,3240,555.1720691358037,544.143,1047.68,6946.21,123.844,398520,148957,59,0,374728,143795,0,0,37.37754692361739,0.014804777677406403,36.082254341061926,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.9,500000,3,3240,568.499442901235,564.259,1001.56,1107.57,147.416,398520,149918,0,0,379640,149918,0,0,37.61868914985446,0.0,37.61868914985446,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.9,500000,4,3240,563.6465787037041,568.236,899.608,978.737,140.082,398520,149826,0,0,379985,149826,0,0,37.59560373381512,0.0,37.59560373381512,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.9,500000,4,3240,563.1797108024691,571.629,895.78,990.685,143.396,398520,149816,0,0,379764,149816,0,0,37.59309444946301,0.0,37.59309444946301,0.0
tornado,3600,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.9,500000,5,3240,559.9296725308641,560.269,924.691,1097.53,146.375,398520,149812,0,0,379365,149812,0,0,37.592090735722174,0.0,37.592090735722174,0.0
tornado,3600,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.9,500000,5,3240,559.0611577160504,557.326,922.015,1110.16,147.039,398520,149830,0,0,378123,149830,0,0,37.596607447555954,0.0,37.596607447555954,0.0
