pattern,nodes,size,strat_label,strat,load_balancing_algo,load_fraction,flowsize,seed,n_flows,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
tornado,8192,l,reps_dfp,reps_dfp,reps,0.75,500000,4,6144,3018.5449112141855,3065.71,3451.97,3499.83,64.8259,755712,369008,0,0,744896,369008,0,0,48.829183604336045,0.0,48.829183604336045,0.0
tornado,8192,l,fpar,fpar,oblivious,0.75,500000,5,6144,3013.6361188313817,3060.21,3506.57,3574.72,64.9267,755712,369987,0,0,745405,369987,0,0,48.95873030995935,0.0,48.95873030995935,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,0.75,500000,5,6144,3015.229879589846,3060.37,3514.88,3592.27,63.1355,755712,369081,0,0,744773,369081,0,0,48.83884336890244,0.0,48.83884336890244,0.0
tornado,8192,l,fpar,fpar,oblivious,0.75,2000000,1,6144,12208.859391276006,12393.2,13915.1,14044.0,197.737,3010560,372861,0,0,2984854,372860,0,0,12.38510443239796,0.0,12.385071215986395,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,0.75,2000000,1,6144,12209.5320424804,12392.0,13904.1,14037.7,194.723,3010560,372216,0,0,2982015,372213,0,0,12.363679846938776,0.0,12.363580197704081,0.0
tornado,8192,l,fpar,fpar,oblivious,0.75,2000000,2,6144,12209.022727050768,12392.5,13713.3,13751.3,192.153,3010560,369743,0,0,2986002,369743,0,0,12.281535661139456,0.0,12.281535661139456,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,0.75,2000000,2,6144,12205.787948079416,12390.9,13705.7,13757.5,192.268,3010560,368847,0,0,2982569,368844,0,0,12.25177375637755,0.0,12.251674107142858,0.0
tornado,8192,l,fpar,fpar,oblivious,0.75,2000000,3,6144,12194.360653157564,12330.5,14474.5,14591.4,196.874,3010560,379488,1,0,2985026,379486,0,0,12.605229591836734,3.321641156462585e-05,12.605163159013605,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,0.75,2000000,3,6144,12194.0964873047,12335.3,14455.3,14593.0,195.529,3010560,378284,0,0,2981214,378283,0,0,12.565237032312925,0.0,12.565203815901361,0.0
tornado,8192,l,fpar,fpar,oblivious,0.75,2000000,4,6144,12205.425506184903,12403.3,13694.7,13737.7,198.639,3010560,370136,0,0,2986061,370136,0,0,12.294589710884354,0.0,12.294589710884354,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,0.75,2000000,4,6144,12204.859630371146,12403.5,13693.6,13744.1,193.395,3010560,368954,0,0,2982296,368953,0,0,12.255327912414966,0.0,12.255294696003402,0.0
tornado,8192,l,fpar,fpar,oblivious,0.75,2000000,5,6144,12192.171179361967,12358.2,13938.9,14081.8,193.579,3010560,372206,0,0,2984843,372206,0,0,12.363347682823129,0.0,12.363347682823129,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,0.75,2000000,5,6144,12187.604769368481,12353.5,13914.3,14080.0,192.843,3010560,372343,1,0,2981434,372342,0,0,12.367898331207483,3.321641156462585e-05,12.367865114795919,0.0
tornado,8192,l,fpar,fpar,oblivious,0.75,10000000,1,6144,61227.084704427085,61952.1,69740.4,69944.6,924.006,15040512,388910,0,0,14936001,388909,0,0,2.5857497404343683,0.0,2.585743091724537,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,0.75,10000000,1,6144,61213.477873535325,61938.0,69722.1,69918.2,883.825,15040512,383065,0,0,14917691,383065,0,0,2.546888031471269,0.0,2.546888031471269,0.0
tornado,8192,l,fpar,fpar,oblivious,0.75,10000000,2,6144,61199.54672265611,61918.0,68418.8,68469.1,919.672,15040512,370417,0,0,14943509,370417,0,0,2.4627951495268245,0.0,2.4627951495268245,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,0.75,10000000,2,6144,61204.248404296835,61921.1,68414.7,68464.5,881.967,15040512,368954,0,0,14920724,368954,0,0,2.4530680870438455,0.0,2.4530680870438455,0.0
tornado,8192,l,fpar,fpar,oblivious,0.75,10000000,3,6144,61149.86207047536,61904.4,72422.1,72659.2,914.577,15040512,424377,0,0,14935351,424377,0,0,2.8215595320159315,0.0,2.8215595320159315,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,0.75,10000000,3,6144,61142.98823665371,61904.5,72356.1,72667.4,894.416,15040512,421788,0,0,14914456,421787,0,0,2.804346022263072,0.0,2.804339373553241,0.0
tornado,8192,l,fpar,fpar,oblivious,0.75,10000000,4,6144,61208.135199056305,62422.4,68367.9,68415.2,933.705,15040512,371270,0,0,14939451,371269,0,0,2.4684664990127994,0.0,2.468459850302968,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,0.75,10000000,4,6144,61204.41177620433,62424.6,68361.7,68417.8,880.436,15040512,368766,0,0,14919298,368766,0,0,2.4518181295955883,0.0,2.4518181295955883,0.0
tornado,8192,l,fpar,fpar,oblivious,0.75,10000000,5,6144,61121.49277555335,61871.5,69887.6,70099.1,932.705,15040512,386937,0,0,14938721,386937,0,0,2.5726318359375,0.0,2.5726318359375,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,0.75,10000000,5,6144,61126.76896744789,61873.9,69946.8,70108.9,880.76,15040512,386036,0,0,14915180,386035,0,0,2.5666413483796298,0.0,2.5666346996697986,0.0
tornado,8192,l,fpar,fpar,oblivious,1.0,20000,1,8192,155.2927398925783,165.36,195.104,206.312,22.7525,40960,92488,0,0,40822,92488,0,0,225.80078125,0.0,225.80078125,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,1.0,20000,1,8192,154.9854119384764,165.131,195.0,203.984,17.6362,40960,92218,0,0,40722,92218,0,0,225.1416015625,0.0,225.1416015625,0.0
tornado,8192,l,fpar,fpar,oblivious,1.0,20000,2,8192,155.24686671142615,165.219,195.207,201.879,22.7371,40960,92538,0,0,40829,92538,0,0,225.9228515625,0.0,225.9228515625,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,1.0,20000,2,8192,155.1260721923829,165.605,195.195,200.845,17.7744,40960,92348,0,0,40732,92348,0,0,225.458984375,0.0,225.458984375,0.0
tornado,8192,l,fpar,fpar,oblivious,1.0,20000,3,8192,155.3446602416989,165.147,194.933,202.83,22.4051,40960,92550,0,0,40825,92550,0,0,225.9521484375,0.0,225.9521484375,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,1.0,20000,3,8192,155.21225507812426,165.157,195.28,209.789,17.6976,40960,92397,0,0,40728,92397,0,0,225.57861328125,0.0,225.57861328125,0.0
tornado,8192,l,fpar,fpar,oblivious,1.0,20000,4,8192,155.31080032958945,165.497,195.172,209.814,22.645,40960,92688,0,0,40811,92688,0,0,226.2890625,0.0,226.2890625,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,1.0,20000,4,8192,155.02161000976585,165.019,195.068,210.078,17.6925,40960,92455,0,0,40723,92455,0,0,225.72021484375,0.0,225.72021484375,0.0
tornado,8192,l,fpar,fpar,oblivious,1.0,20000,5,8192,155.16562315673804,165.372,195.436,209.575,22.6603,40960,92554,0,0,40814,92554,0,0,225.9619140625,0.0,225.9619140625,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,1.0,20000,5,8192,155.0852714721685,165.408,195.012,201.794,17.6822,40960,92259,0,0,40716,92259,0,0,225.24169921875,0.0,225.24169921875,0.0
tornado,8192,l,fpar,fpar,oblivious,1.0,100000,1,8192,827.998380065921,856.444,911.173,932.792,34.7856,204800,477657,0,0,203287,477657,0,0,233.23095703125,0.0,233.23095703125,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,1.0,100000,1,8192,828.6175476440417,856.894,911.368,929.442,27.2131,204800,477109,0,0,203241,477109,0,0,232.96337890625,0.0,232.96337890625,0.0
tornado,8192,l,fpar,fpar,oblivious,1.0,100000,2,8192,829.3777351684611,857.009,910.649,928.66,34.7293,204800,477932,0,0,203303,477932,0,0,233.365234375,0.0,233.365234375,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,1.0,100000,2,8192,828.392553552244,856.403,910.661,943.077,27.8173,204800,477079,0,0,203185,477079,0,0,232.94873046875,0.0,232.94873046875,0.0
tornado,8192,l,fpar,fpar,oblivious,1.0,100000,3,8192,829.9346537597642,857.951,910.63,935.694,33.7974,204800,478133,0,0,203289,478133,0,0,233.46337890625,0.0,233.46337890625,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,1.0,100000,3,8192,828.8440235595682,857.06,911.22,937.042,27.5101,204800,477230,0,0,203190,477230,0,0,233.0224609375,0.0,233.0224609375,0.0
tornado,8192,l,fpar,fpar,oblivious,1.0,100000,4,8192,829.086894885257,857.393,910.895,934.165,35.3693,204800,477883,0,0,203288,477883,0,0,233.34130859375,0.0,233.34130859375,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,1.0,100000,4,8192,829.430636621097,856.696,912.216,940.527,28.4624,204800,477245,0,0,203192,477245,0,0,233.02978515625,0.0,233.02978515625,0.0
tornado,8192,l,fpar,fpar,oblivious,1.0,100000,5,8192,829.6362361083982,856.962,911.607,943.163,34.2326,204800,477765,0,0,203285,477765,0,0,233.28369140625,0.0,233.28369140625,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,1.0,100000,5,8192,828.4810365722677,857.336,911.052,931.631,26.8957,204800,477339,0,0,203185,477339,0,0,233.07568359375,0.0,233.07568359375,0.0
tornado,8192,l,fpar,fpar,oblivious,1.0,500000,1,8192,4109.770654138189,4189.88,4267.19,4287.01,72.0862,1007616,928386,0,0,996637,928386,0,0,92.13688548018293,0.0,92.13688548018293,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,1.0,500000,1,8192,4109.508731066897,4189.9,4267.33,4289.1,72.9885,1007616,924911,0,0,995919,924911,0,0,91.7920120363313,0.0,91.7920120363313,0.0
tornado,8192,l,fpar,fpar,oblivious,1.0,500000,2,8192,4110.169414599605,4189.3,4266.91,4323.38,72.8022,1007616,928788,0,0,996445,928787,0,0,92.17678163109755,0.0,92.17668238694105,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,1.0,500000,2,8192,4108.632200805653,4188.23,4267.3,4293.3,72.9424,1007616,925345,0,0,995964,925345,0,0,91.83508400025407,0.0,91.83508400025407,0.0
tornado,8192,l,fpar,fpar,oblivious,1.0,500000,3,8192,4110.371684545908,4189.11,4268.28,4344.0,74.0814,1007616,929025,0,0,996767,929024,0,0,92.20030249618902,0.0,92.20020325203252,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,1.0,500000,3,8192,4108.449734252924,4188.92,4268.44,4301.89,73.3307,1007616,924612,0,0,995911,924612,0,0,91.76233803353658,0.0,91.76233803353658,0.0
tornado,8192,l,fpar,fpar,oblivious,1.0,500000,4,8192,4108.5163085205195,4187.8,4266.68,4286.74,73.5805,1007616,928525,0,0,996550,928525,0,0,92.150680417937,0.0,92.150680417937,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,1.0,500000,4,8192,4108.126421057133,4189.6,4268.42,4289.88,73.6174,1007616,924485,0,0,996027,924485,0,0,91.74973402566057,0.0,91.74973402566057,0.0
tornado,8192,l,fpar,fpar,oblivious,1.0,500000,5,8192,4109.554817944331,4190.37,4267.25,4288.17,72.9405,1007616,928687,0,0,996322,928687,0,0,92.16675797129065,0.0,92.16675797129065,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,1.0,500000,5,8192,4109.816158251946,4189.48,4267.19,4292.22,73.9042,1007616,924801,0,0,995954,924801,0,0,91.78109517911585,0.0,91.78109517911585,0.0
tornado,8192,l,fpar,fpar,oblivious,1.0,2000000,1,8192,16438.458378540025,16697.8,16836.8,16884.3,205.236,4014080,2447534,0,0,3979540,2447533,0,0,60.97372249681123,0.0,60.97369758450255,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,1.0,2000000,1,8192,16437.99807775882,16697.7,16835.6,16907.9,216.995,4014080,2429950,2,0,3977419,2429948,0,0,60.535664461096935,4.982461734693878e-05,60.53561463647959,0.0
tornado,8192,l,fpar,fpar,oblivious,1.0,2000000,2,8192,16436.672107299884,16696.7,16836.6,16855.6,205.118,4014080,2446068,0,0,3979452,2446068,0,0,60.93720105229592,0.0,60.93720105229592,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,1.0,2000000,2,8192,16437.69913146964,16698.0,16836.9,16893.6,218.338,4014080,2429916,1,0,3977121,2429915,0,0,60.53481744260204,2.491230867346939e-05,60.534792530293366,0.0
tornado,8192,l,fpar,fpar,oblivious,1.0,2000000,3,8192,16437.345457519445,16695.1,16835.0,16864.7,204.67,4014080,2447081,0,0,3979424,2447081,0,0,60.962437220982146,0.0,60.962437220982146,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,1.0,2000000,3,8192,16438.844999145476,16699.1,16836.4,16902.4,216.774,4014080,2430332,1,0,3977397,2430331,0,0,60.5451809630102,2.491230867346939e-05,60.54515605070153,0.0
tornado,8192,l,fpar,fpar,oblivious,1.0,2000000,4,8192,16437.44333544923,16698.8,16836.6,16873.6,205.763,4014080,2446727,0,0,3979482,2446727,0,0,60.95361826371173,0.0,60.95361826371173,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,1.0,2000000,4,8192,16436.07270983883,16697.1,16836.5,16899.3,220.032,4014080,2430003,1,0,3977199,2430001,0,0,60.536984813456634,2.491230867346939e-05,60.536934988839285,0.0
tornado,8192,l,fpar,fpar,oblivious,1.0,2000000,5,8192,16439.204594848645,16697.7,16836.5,16866.7,202.306,4014080,2447078,0,0,3979774,2447078,0,0,60.96236248405612,0.0,60.96236248405612,0.0
tornado,8192,l,reps_dfp,reps_dfp,reps,1.0,2000000,5,8192,16439.573400512603,16697.8,16837.0,16866.9,218.277,4014080,2430390,0,0,3977439,2430390,0,0,60.54662587691327,0.0,60.54662587691327,0.0
