pattern,nodes,size,strat_label,strat,load_balancing_algo,extra_flags,load_fraction,flowsize,seed,n_flows,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.25,10000000,5,900,12529.109488888895,12638.0,18471.7,18723.9,2959.85,2203200,42047,0,0,2176673,42047,0,0,1.9084513435003632,0.0,1.9084513435003632,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.5,100000,1,1800,236.05183872222224,239.278,343.028,360.805,32.4347,45000,79068,0,0,44568,79068,0,0,175.70666666666668,0.0,175.70666666666668,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.5,100000,1,1800,239.72844227777804,239.689,340.609,362.984,59.4114,45000,80578,0,0,44996,80578,0,0,179.06222222222223,0.0,179.06222222222223,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.5,100000,2,1800,237.72889872222243,239.226,354.272,377.026,29.6307,45000,79408,0,0,44637,79408,0,0,176.4622222222222,0.0,176.4622222222222,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.5,100000,2,1800,240.42641666666677,240.553,353.229,386.02,77.189,45000,80248,0,0,44999,80248,0,0,178.32888888888888,0.0,178.32888888888888,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.5,100000,3,1800,235.537251,238.732,325.156,330.402,32.1096,45000,79323,0,0,44549,79323,0,0,176.27333333333334,0.0,176.27333333333334,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.5,100000,3,1800,238.81009205555574,239.428,323.561,339.924,72.7733,45000,80665,0,0,44996,80665,0,0,179.25555555555556,0.0,179.25555555555556,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.5,100000,4,1800,234.01289549999987,237.999,331.256,351.994,32.4296,45000,78408,0,0,44483,78408,0,0,174.24,0.0,174.24,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.5,100000,4,1800,238.9051577777782,241.257,331.202,349.355,72.8037,45000,80339,0,0,44997,80339,0,0,178.5311111111111,0.0,178.5311111111111,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.5,100000,5,1800,235.84984005555532,238.594,330.707,344.469,31.8941,45000,79172,0,0,44506,79172,0,0,175.93777777777777,0.0,175.93777777777777,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.5,100000,5,1800,238.94080250000016,239.331,329.034,350.329,65.0563,45000,80695,0,0,44995,80695,0,0,179.32222222222222,0.0,179.32222222222222,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.5,500000,1,1800,1216.367404388887,1242.51,1615.93,1696.16,62.1872,221400,88828,0,0,212519,88828,0,0,40.121047877145436,0.0,40.121047877145436,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.5,500000,1,1800,1233.1101244444446,1242.4,1616.03,1702.83,221.924,221400,90235,0,0,213766,90235,0,0,40.75654923215899,0.0,40.75654923215899,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.5,500000,2,1800,1227.599846611111,1258.4,1695.52,1782.13,65.1043,221400,89334,0,0,212605,89334,0,0,40.34959349593496,0.0,40.34959349593496,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.5,500000,2,1800,1242.632847222223,1260.25,1679.2,1794.2,305.301,221400,90456,0,0,214160,90456,0,0,40.856368563685635,0.0,40.856368563685635,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.5,500000,3,1800,1212.9311068888906,1238.33,1528.79,1580.35,63.9026,221400,88968,0,0,212415,88968,0,0,40.18428184281843,0.0,40.18428184281843,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.5,500000,3,1800,1232.4194094444454,1242.85,1527.64,1582.51,272.129,221400,90284,0,0,214214,90284,0,0,40.77868112014453,0.0,40.77868112014453,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.5,500000,4,1800,1206.0398485555543,1231.01,1568.58,1619.45,64.3874,221400,88815,0,0,212009,88815,0,0,40.11517615176152,0.0,40.11517615176152,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.5,500000,4,1800,1236.1317200000012,1241.93,1566.35,1611.4,289.624,221400,90554,0,0,214402,90554,0,0,40.90063233965673,0.0,40.90063233965673,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.5,500000,5,1800,1210.2070795555553,1230.45,1551.69,1630.0,61.093,221400,88794,0,0,211839,88794,0,0,40.10569105691057,0.0,40.10569105691057,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.5,500000,5,1800,1237.5044816666673,1232.41,1555.44,1633.4,258.603,221400,90270,0,0,214307,90270,0,0,40.77235772357724,0.0,40.77235772357724,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.5,2000000,1,1800,4872.065845555553,5007.4,6515.19,6709.26,194.856,882000,90624,0,0,862742,90624,0,0,10.27482993197279,0.0,10.27482993197279,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.5,2000000,1,1800,4957.2002566666715,5026.0,6497.72,6703.64,433.362,882000,91965,0,0,868593,91965,0,0,10.42687074829932,0.0,10.42687074829932,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.5,2000000,2,1800,4934.836347222213,5084.64,6833.62,7038.82,202.24,882000,91153,0,0,864994,91153,0,0,10.334807256235827,0.0,10.334807256235827,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.5,2000000,2,1800,4987.860611111107,5064.87,6848.28,7041.93,1353.96,882000,92054,0,0,868802,92054,0,0,10.436961451247166,0.0,10.436961451247166,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.5,2000000,3,1800,4869.047597777782,4988.0,6074.97,6210.79,195.961,882000,90712,0,0,862477,90712,0,0,10.284807256235828,0.0,10.284807256235828,0.0
